file_path,aoa,cl
dsma523b.dat,4.75,1.0551
dsma523b.dat,5.0,1.0825
dsma523b.dat,5.25,1.1099
dsma523b.dat,5.5,1.1371
dsma523b.dat,5.75,1.1631
dsma523b.dat,6.0,1.1888
dsma523b.dat,6.25,1.2157
dsma523b.dat,6.5,1.2423
dsma523b.dat,6.75,1.2687
dsma523b.dat,7.0,1.2949
dsma523b.dat,7.25,1.3207
dsma523b.dat,7.5,1.3461
dsma523b.dat,7.75,1.3695
dsma523b.dat,8.0,1.3925
dsma523b.dat,8.25,1.4174
dsma523b.dat,8.5,1.4418
dsma523b.dat,8.75,1.4657
dsma523b.dat,9.0,1.4891
dsma523b.dat,9.25,1.5122
dsma523b.dat,9.5,1.535
dsma523b.dat,9.75,1.5573
dsma523b.dat,10.0,1.5791
dsma523b.dat,10.25,1.5999
dsma523b.dat,10.5,1.6197
dsma523b.dat,10.75,1.6317
dsma523b.dat,11.0,1.6495
dsma523b.dat,11.25,1.6683
dsma523b.dat,11.5,1.6855
dsma523b.dat,11.75,1.6999
dsma523b.dat,12.0,1.7125
du-80-141.dat,0.0,0.5047
du-80-141.dat,0.25,0.5323
du-80-141.dat,0.5,0.5598
du-80-141.dat,0.75,0.5874
du-80-141.dat,1.0,0.6146
du-80-141.dat,1.25,0.6421
du-80-141.dat,1.5,0.6688
du-80-141.dat,1.75,0.6962
du-80-141.dat,2.0,0.7231
du-80-141.dat,2.25,0.7497
du-80-141.dat,2.5,0.7768
du-80-141.dat,2.75,0.8033
du-80-141.dat,3.25,0.8565
du-80-141.dat,3.5,0.8827
du-80-141.dat,3.75,0.9085
du-80-141.dat,4.0,0.9348
du-80-141.dat,4.25,0.9606
du-80-141.dat,4.5,0.9859
du-80-141.dat,4.75,1.0108
du-80-141.dat,5.0,1.0355
du-80-141.dat,5.25,1.06
du-80-141.dat,5.5,1.084
du-80-141.dat,6.0,1.1318
du-80-141.dat,6.25,1.155
du-80-141.dat,6.5,1.178
du-80-141.dat,6.75,1.2005
du-80-141.dat,7.0,1.2225
du-80-141.dat,7.25,1.2435
du-80-141.dat,7.5,1.2638
du-80-141.dat,7.75,1.2834
du-80-141.dat,8.0,1.3033
du-80-141.dat,8.25,1.3222
du-80-141.dat,8.5,1.3396
du-80-141.dat,8.75,1.3561
du-80-141.dat,9.0,1.3729
du-80-141.dat,9.25,1.3894
du-80-141.dat,9.5,1.4048
du-80-141.dat,9.75,1.4203
du-80-141.dat,10.0,1.4358
du-80-141.dat,10.25,1.4486
du-80-141.dat,10.5,1.4624
du-80-141.dat,10.75,1.4751
du-80-141.dat,11.0,1.4865
du-80-141.dat,11.25,1.4981
du-80-141.dat,11.5,1.5073
du-80-141.dat,11.75,1.5175
du-80-141.dat,12.0,1.524
du-80-176-v1.dat,0.0,0.5029
du-80-176-v1.dat,0.25,0.5309
du-80-176-v1.dat,0.5,0.5586
du-80-176-v1.dat,0.75,0.5862
du-80-176-v1.dat,1.0,0.6144
du-80-176-v1.dat,1.25,0.6421
du-80-176-v1.dat,1.5,0.6694
du-80-176-v1.dat,1.75,0.6978
du-80-176-v1.dat,2.0,0.7254
du-80-176-v1.dat,2.25,0.7527
du-80-176-v1.dat,2.5,0.7808
du-80-176-v1.dat,2.75,0.8079
du-80-176-v1.dat,3.0,0.8357
du-80-176-v1.dat,3.25,0.8631
du-80-176-v1.dat,3.5,0.8903
du-80-176-v1.dat,3.75,0.9177
du-80-176-v1.dat,4.0,0.9441
du-80-176-v1.dat,4.25,0.9708
du-80-176-v1.dat,4.5,0.997
du-80-176-v1.dat,4.75,1.0229
du-80-176-v1.dat,5.0,1.0489
du-80-176-v1.dat,5.25,1.0731
du-80-176-v1.dat,5.5,1.0986
du-80-176-v1.dat,5.75,1.1228
du-80-176-v1.dat,6.0,1.1457
du-80-176-v1.dat,6.25,1.1683
du-80-176-v1.dat,6.5,1.191
du-80-176-v1.dat,6.75,1.2125
du-80-176-v1.dat,7.0,1.231
du-80-176-v1.dat,7.25,1.247
du-80-176-v1.dat,7.5,1.2617
du-80-176-v1.dat,7.75,1.2741
du-80-176-v1.dat,8.0,1.2868
du-80-176-v1.dat,8.25,1.3009
du-80-176-v1.dat,8.5,1.3136
du-80-176-v1.dat,8.75,1.3244
du-80-176-v1.dat,9.0,1.3344
du-80-176-v1.dat,9.25,1.3429
du-80-176-v1.dat,9.5,1.3494
du-80-176-v1.dat,9.75,1.3559
du-80-176-v1.dat,10.0,1.3605
du-80-176-v1.dat,10.25,1.3656
du-80-176-v1.dat,10.5,1.3692
du-80-176-v1.dat,10.75,1.3732
du-80-176-v1.dat,11.0,1.3779
du-80-176-v1.dat,11.25,1.3824
du-80-176-v1.dat,11.5,1.3869
du-80-176-v1.dat,11.75,1.3906
du-80-176-v1.dat,12.0,1.3941
du84132v.dat,0.0,0.4646
du84132v.dat,0.25,0.491
du84132v.dat,0.5,0.518
du84132v.dat,0.75,0.5451
du84132v.dat,1.0,0.5715
du84132v.dat,1.25,0.5988
du84132v.dat,1.5,0.6251
du84132v.dat,1.75,0.6515
du84132v.dat,2.0,0.6769
du84132v.dat,2.25,0.7002
du84132v.dat,2.5,0.7236
du84132v.dat,2.75,0.7484
du84132v.dat,3.0,0.7731
du84132v.dat,3.25,0.7975
du84132v.dat,3.5,0.8214
du84132v.dat,3.75,0.8461
du84132v.dat,4.0,0.8709
du84132v.dat,4.25,0.8955
du84132v.dat,4.5,0.9197
du84132v.dat,4.75,0.9445
du84132v.dat,5.0,0.9687
du84132v.dat,5.25,0.9935
du84132v.dat,5.5,1.0164
du84132v.dat,5.75,1.035
du84132v.dat,6.0,1.0515
du84132v.dat,6.25,1.0724
du84132v.dat,6.5,1.0932
du84132v.dat,6.75,1.1129
du84132v.dat,7.0,1.1276
du84132v.dat,7.25,1.1463
du84132v.dat,7.5,1.1654
du84132v.dat,7.75,1.1858
du84132v.dat,8.0,1.2047
du84132v.dat,8.25,1.2227
du84132v.dat,8.5,1.2414
du84132v.dat,8.75,1.2603
du84132v.dat,9.0,1.2801
du84132v.dat,9.25,1.2992
du84132v.dat,9.5,1.3171
du84132v.dat,9.75,1.3338
du84132v.dat,10.0,1.35
du84132v.dat,10.25,1.3677
du84132v.dat,10.5,1.3818
du84132v.dat,10.75,1.394
du84132v.dat,11.0,1.4056
du84132v.dat,11.25,1.4173
du84132v.dat,11.5,1.4293
du84132v.dat,11.75,1.4423
du84132v.dat,12.0,1.4522
du8608418.dat,0.0,0.0927
du8608418.dat,0.25,0.1193
du8608418.dat,0.5,0.1469
du8608418.dat,0.75,0.1725
du8608418.dat,1.0,0.199
du8608418.dat,1.25,0.2261
du8608418.dat,1.5,0.2517
du8608418.dat,1.75,0.2765
du8608418.dat,2.0,0.3028
du8608418.dat,2.25,0.3264
du8608418.dat,2.5,0.3455
du8608418.dat,2.75,0.3654
du8608418.dat,3.0,0.3879
du8608418.dat,3.25,0.4119
du8608418.dat,3.5,0.4364
du8608418.dat,3.75,0.461
du8608418.dat,4.0,0.4864
du8608418.dat,4.25,0.5121
du8608418.dat,4.5,0.5381
du8608418.dat,4.75,0.5644
du8608418.dat,5.0,0.5909
du8608418.dat,5.25,0.617
du8608418.dat,5.75,0.6696
du8608418.dat,6.0,0.6961
du8608418.dat,6.25,0.7225
du8608418.dat,6.5,0.7491
du8608418.dat,6.75,0.7752
du8608418.dat,7.0,0.8002
du8608418.dat,7.25,0.8256
du8608418.dat,7.5,0.8502
du8608418.dat,7.75,0.8742
du8608418.dat,8.0,0.8989
du8608418.dat,8.25,0.9226
du8608418.dat,8.5,0.939
du8608418.dat,8.75,0.961
du8608418.dat,9.0,0.9811
du8608418.dat,9.25,1.0009
du8608418.dat,9.5,1.0199
du8608418.dat,9.75,1.0371
du8608418.dat,10.0,1.0482
du8608418.dat,10.25,1.0516
du8608418.dat,10.5,1.0467
du8608418.dat,10.75,1.0374
du8608418.dat,11.0,1.0229
du8608418.dat,11.25,1.0025
du8608418.dat,11.5,0.986
du8608418.dat,11.75,0.9673
du8608418.dat,12.0,0.9456
du861372.dat,0.25,0.029
du861372.dat,0.5,0.0573
du861372.dat,0.75,0.0826
du861372.dat,1.0,0.1091
du861372.dat,1.5,0.1631
du861372.dat,1.75,0.1903
du861372.dat,2.0,0.2176
du861372.dat,2.25,0.2435
du861372.dat,2.75,0.2989
du861372.dat,3.0,0.3262
du861372.dat,3.5,0.3795
du861372.dat,3.75,0.4072
du861372.dat,4.0,0.4339
du861372.dat,4.25,0.4594
du861372.dat,4.5,0.4845
du861372.dat,4.75,0.5036
du861372.dat,5.0,0.5311
du861372.dat,5.25,0.5662
du861372.dat,5.5,0.5902
du861372.dat,5.75,0.6139
du861372.dat,6.0,0.6386
du861372.dat,6.25,0.6639
du861372.dat,6.5,0.6891
du861372.dat,6.75,0.7145
du861372.dat,7.0,0.7403
du861372.dat,7.25,0.7652
du861372.dat,7.5,0.7902
du861372.dat,7.75,0.8138
du861372.dat,8.0,0.8384
du861372.dat,8.25,0.863
du861372.dat,8.5,0.8873
du861372.dat,8.75,0.9101
du861372.dat,9.0,0.9273
du861372.dat,9.5,0.9718
du861372.dat,9.75,0.9923
du861372.dat,10.0,1.0113
du861372.dat,10.25,1.0292
du861372.dat,10.5,1.0478
du861372.dat,10.75,1.0637
du861372.dat,11.0,1.0762
du861372.dat,11.25,1.0833
du861372.dat,11.5,1.0814
du861372.dat,11.75,1.0695
du861372.dat,12.0,1.0782
e1098.dat,0.0,0.529
e1098.dat,0.5,0.5888
e1098.dat,0.75,0.6182
e1098.dat,1.0,0.6475
e1098.dat,1.25,0.6767
e1098.dat,1.5,0.7058
e1098.dat,1.75,0.735
e1098.dat,2.0,0.7642
e1098.dat,2.25,0.7935
e1098.dat,2.5,0.8228
e1098.dat,2.75,0.8521
e1098.dat,3.0,0.8806
e1098.dat,3.25,0.9085
e1098.dat,3.5,0.9369
e1098.dat,3.75,0.9655
e1098.dat,4.0,0.9942
e1098.dat,4.25,1.0229
e1098.dat,4.5,1.0522
e1098.dat,4.75,1.0796
e1098.dat,5.0,1.1072
e1098.dat,5.25,1.1349
e1098.dat,5.5,1.1624
e1098.dat,5.75,1.1901
e1098.dat,6.0,1.2158
e1098.dat,6.25,1.2419
e1098.dat,6.5,1.2679
e1098.dat,6.75,1.294
e1098.dat,7.0,1.3182
e1098.dat,7.25,1.3412
e1098.dat,7.5,1.3587
e1098.dat,7.75,1.3662
e1098.dat,8.0,1.3637
e1098.dat,8.25,1.3618
e1098.dat,8.75,1.3494
e1098.dat,9.0,1.345
e1098.dat,9.25,1.3374
e1098.dat,9.5,1.3304
e1098.dat,9.75,1.3271
e1098.dat,10.0,1.3283
e1098.dat,10.25,1.3261
e1098.dat,10.5,1.3269
e1098.dat,10.75,1.3259
e1098.dat,11.0,1.3281
e1098.dat,11.25,1.3282
e1098.dat,11.5,1.3291
e1098.dat,11.75,1.3304
e1098.dat,12.0,1.3328
e1200.dat,0.0,0.528
e1200.dat,0.25,0.5567
e1200.dat,0.5,0.5859
e1200.dat,0.75,0.6146
e1200.dat,1.0,0.6435
e1200.dat,1.25,0.6723
e1200.dat,1.5,0.701
e1200.dat,1.75,0.7297
e1200.dat,2.0,0.7581
e1200.dat,2.25,0.7866
e1200.dat,2.5,0.8146
e1200.dat,2.75,0.8422
e1200.dat,3.0,0.87
e1200.dat,3.25,0.897
e1200.dat,3.5,0.9237
e1200.dat,3.75,0.9498
e1200.dat,4.0,0.9744
e1200.dat,4.25,0.9967
e1200.dat,4.5,1.017
e1200.dat,4.75,1.0344
e1200.dat,5.0,1.0499
e1200.dat,5.25,1.0637
e1200.dat,5.5,1.0769
e1200.dat,5.75,1.0879
e1200.dat,6.0,1.0997
e1200.dat,6.25,1.1123
e1200.dat,6.5,1.1252
e1200.dat,6.75,1.1387
e1200.dat,7.0,1.1521
e1200.dat,7.25,1.165
e1200.dat,7.5,1.1779
e1200.dat,7.75,1.1931
e1200.dat,8.0,1.207
e1200.dat,8.25,1.22
e1200.dat,8.5,1.2356
e1200.dat,9.0,1.2644
e1200.dat,9.25,1.2775
e1200.dat,9.5,1.2931
e1200.dat,9.75,1.3069
e1200.dat,10.0,1.3211
e1200.dat,10.25,1.3363
e1200.dat,10.5,1.3484
e1200.dat,10.75,1.3636
e1200.dat,11.0,1.3761
e1200.dat,11.25,1.3887
e1200.dat,11.75,1.4115
e1200.dat,12.0,1.4271
e1210.dat,0.0,0.5445
e1210.dat,0.25,0.5727
e1210.dat,0.5,0.6007
e1210.dat,0.75,0.6293
e1210.dat,1.0,0.6574
e1210.dat,1.25,0.6849
e1210.dat,1.5,0.7132
e1210.dat,1.75,0.7411
e1210.dat,2.0,0.7684
e1210.dat,2.25,0.7953
e1210.dat,2.5,0.8228
e1210.dat,2.75,0.8489
e1210.dat,3.0,0.8712
e1210.dat,3.5,0.9355
e1210.dat,3.75,0.9629
e1210.dat,4.0,0.9899
e1210.dat,4.25,1.0162
e1210.dat,4.5,1.0435
e1210.dat,4.75,1.0709
e1210.dat,5.0,1.0978
e1210.dat,5.25,1.1241
e1210.dat,5.5,1.1495
e1210.dat,5.75,1.1769
e1210.dat,6.0,1.2037
e1210.dat,6.25,1.23
e1210.dat,6.5,1.2555
e1210.dat,6.75,1.2796
e1210.dat,7.0,1.3063
e1210.dat,7.25,1.3324
e1210.dat,7.5,1.3578
e1210.dat,7.75,1.3824
e1210.dat,8.0,1.4056
e1210.dat,8.25,1.4295
e1210.dat,8.5,1.4547
e1210.dat,8.75,1.479
e1210.dat,9.0,1.5021
e1210.dat,9.25,1.5239
e1210.dat,9.5,1.5434
e1210.dat,9.75,1.5659
e1210.dat,10.0,1.5873
e1210.dat,10.25,1.6067
e1210.dat,10.5,1.6244
e1210.dat,10.75,1.6407
e1210.dat,11.0,1.654
e1210.dat,11.25,1.6706
e1210.dat,11.5,1.6893
e1210.dat,11.75,1.7065
e1210.dat,12.0,1.722
e1211.dat,0.0,0.511
e1211.dat,0.25,0.5397
e1211.dat,0.5,0.568
e1211.dat,0.75,0.596
e1211.dat,1.0,0.6248
e1211.dat,1.25,0.653
e1211.dat,1.5,0.6807
e1211.dat,1.75,0.709
e1211.dat,2.0,0.7374
e1211.dat,2.25,0.7653
e1211.dat,2.5,0.7924
e1211.dat,2.75,0.8206
e1211.dat,3.25,0.8762
e1211.dat,3.5,0.9031
e1211.dat,3.75,0.9303
e1211.dat,4.0,0.9581
e1211.dat,4.25,0.9852
e1211.dat,4.5,1.0117
e1211.dat,4.75,1.037
e1211.dat,5.0,1.0636
e1211.dat,5.5,1.115
e1211.dat,5.75,1.1409
e1211.dat,6.0,1.1656
e1211.dat,6.25,1.1928
e1211.dat,6.5,1.2193
e1211.dat,6.75,1.2451
e1211.dat,7.0,1.27
e1211.dat,7.25,1.2936
e1211.dat,7.5,1.3185
e1211.dat,7.75,1.3441
e1211.dat,8.0,1.3687
e1211.dat,8.25,1.3923
e1211.dat,8.5,1.4146
e1211.dat,8.75,1.4345
e1211.dat,9.0,1.4577
e1211.dat,9.25,1.4795
e1211.dat,9.5,1.4998
e1211.dat,9.75,1.5185
e1211.dat,10.0,1.5358
e1211.dat,10.25,1.5506
e1211.dat,10.5,1.5689
e1211.dat,10.75,1.5889
e1211.dat,11.0,1.6074
e1211.dat,11.25,1.6244
e1211.dat,11.5,1.6395
e1211.dat,11.75,1.652
e1211.dat,12.0,1.6621
e1212.dat,0.0,0.3428
e1212.dat,0.25,0.3715
e1212.dat,0.5,0.4
e1212.dat,0.75,0.4283
e1212.dat,1.0,0.4571
e1212.dat,1.25,0.4854
e1212.dat,1.5,0.5134
e1212.dat,1.75,0.5421
e1212.dat,2.0,0.5705
e1212.dat,2.25,0.5982
e1212.dat,2.5,0.6265
e1212.dat,3.0,0.6824
e1212.dat,3.25,0.7096
e1212.dat,3.5,0.7377
e1212.dat,3.75,0.7653
e1212.dat,4.0,0.7923
e1212.dat,4.5,0.846
e1212.dat,4.75,0.8719
e1212.dat,5.0,0.8958
e1212.dat,5.25,0.9154
e1212.dat,5.5,0.9697
e1212.dat,5.75,0.9957
e1212.dat,6.0,1.0211
e1212.dat,6.25,1.0458
e1212.dat,6.5,1.0725
e1212.dat,6.75,1.0987
e1212.dat,7.0,1.1243
e1212.dat,7.25,1.1491
e1212.dat,7.5,1.1739
e1212.dat,7.75,1.2001
e1212.dat,8.0,1.2255
e1212.dat,8.25,1.2499
e1212.dat,8.5,1.2732
e1212.dat,8.75,1.2973
e1212.dat,9.0,1.3223
e1212.dat,9.25,1.3464
e1212.dat,9.5,1.3694
e1212.dat,9.75,1.3907
e1212.dat,10.0,1.4112
e1212.dat,10.25,1.4344
e1212.dat,10.5,1.4566
e1212.dat,10.75,1.4762
e1212.dat,11.0,1.4928
e1212.dat,11.25,1.5066
e1212.dat,11.5,1.5196
e1212.dat,11.75,1.5384
e1212.dat,12.0,1.556
e1212mod.dat,0.0,0.2295
e1212mod.dat,0.25,0.2578
e1212mod.dat,0.5,0.2856
e1212mod.dat,0.75,0.3136
e1212mod.dat,1.0,0.3419
e1212mod.dat,1.25,0.3698
e1212mod.dat,1.5,0.3986
e1212mod.dat,1.75,0.4268
e1212mod.dat,2.0,0.4546
e1212mod.dat,2.25,0.4833
e1212mod.dat,2.5,0.5114
e1212mod.dat,2.75,0.5389
e1212mod.dat,3.0,0.5673
e1212mod.dat,3.25,0.5954
e1212mod.dat,3.5,0.623
e1212mod.dat,3.75,0.6501
e1212mod.dat,4.0,0.6783
e1212mod.dat,4.25,0.7059
e1212mod.dat,4.5,0.7329
e1212mod.dat,5.0,0.7848
e1212mod.dat,5.25,0.8088
e1212mod.dat,5.75,0.8676
e1212mod.dat,6.0,0.9334
e1212mod.dat,6.25,0.9743
e1212mod.dat,6.5,0.9991
e1212mod.dat,6.75,1.0239
e1212mod.dat,7.0,1.0485
e1212mod.dat,7.25,1.0728
e1212mod.dat,7.5,1.0969
e1212mod.dat,7.75,1.1203
e1212mod.dat,8.0,1.1428
e1212mod.dat,8.25,1.1683
e1212mod.dat,8.5,1.1931
e1212mod.dat,8.75,1.2178
e1212mod.dat,9.0,1.242
e1212mod.dat,9.25,1.2657
e1212mod.dat,9.5,1.2889
e1212mod.dat,9.75,1.311
e1212mod.dat,10.0,1.3318
e1212mod.dat,10.25,1.3564
e1212mod.dat,10.5,1.3801
e1212mod.dat,10.75,1.4033
e1212mod.dat,11.0,1.4258
e1212mod.dat,11.25,1.4471
e1212mod.dat,11.5,1.4671
e1212mod.dat,11.75,1.4842
e1212mod.dat,12.0,1.4987
e1213.dat,0.0,0.1772
e1213.dat,0.25,0.2056
e1213.dat,0.5,0.2343
e1213.dat,0.75,0.263
e1213.dat,1.0,0.2911
e1213.dat,1.5,0.3482
e1213.dat,1.75,0.3762
e1213.dat,2.0,0.4048
e1213.dat,2.25,0.4329
e1213.dat,2.5,0.4605
e1213.dat,2.75,0.4889
e1213.dat,3.0,0.5167
e1213.dat,3.25,0.5439
e1213.dat,3.5,0.5716
e1213.dat,3.75,0.5989
e1213.dat,4.0,0.6253
e1213.dat,4.25,0.6516
e1213.dat,4.5,0.6776
e1213.dat,4.75,0.7021
e1213.dat,5.0,0.7244
e1213.dat,5.25,0.7687
e1213.dat,5.5,0.8128
e1213.dat,6.0,0.8918
e1213.dat,6.25,0.9339
e1213.dat,6.5,0.9643
e1213.dat,6.75,0.9879
e1213.dat,7.0,1.0122
e1213.dat,7.25,1.0359
e1213.dat,7.5,1.059
e1213.dat,7.75,1.0817
e1213.dat,8.0,1.1061
e1213.dat,8.25,1.1299
e1213.dat,8.5,1.153
e1213.dat,8.75,1.1752
e1213.dat,9.0,1.1974
e1213.dat,9.25,1.2214
e1213.dat,9.5,1.2447
e1213.dat,9.75,1.2672
e1213.dat,10.0,1.2888
e1213.dat,10.25,1.3084
e1213.dat,10.5,1.3308
e1213.dat,10.75,1.3535
e1213.dat,11.0,1.3754
e1213.dat,11.25,1.3959
e1213.dat,11.5,1.4148
e1213.dat,11.75,1.4304
e1213.dat,12.0,1.4452
e1214.dat,0.0,0.1899
e1214.dat,0.25,0.2176
e1214.dat,0.5,0.2465
e1214.dat,0.75,0.2748
e1214.dat,1.0,0.3026
e1214.dat,1.25,0.3301
e1214.dat,1.75,0.3869
e1214.dat,2.0,0.4148
e1214.dat,2.25,0.4422
e1214.dat,2.5,0.4698
e1214.dat,3.0,0.5257
e1214.dat,3.25,0.5531
e1214.dat,3.5,0.5798
e1214.dat,3.75,0.6067
e1214.dat,4.0,0.6343
e1214.dat,4.25,0.6614
e1214.dat,4.5,0.688
e1214.dat,5.0,0.7386
e1214.dat,5.25,0.7649
e1214.dat,5.5,0.7906
e1214.dat,5.75,0.815
e1214.dat,6.0,0.8377
e1214.dat,6.25,0.8582
e1214.dat,6.5,0.9134
e1214.dat,6.75,0.961
e1214.dat,7.0,0.9974
e1214.dat,7.25,1.0348
e1214.dat,7.5,1.0765
e1214.dat,7.75,1.1172
e1214.dat,8.0,1.149
e1214.dat,8.25,1.1704
e1214.dat,8.5,1.1912
e1214.dat,8.75,1.2113
e1214.dat,9.0,1.2301
e1214.dat,9.25,1.2471
e1214.dat,9.5,1.2685
e1214.dat,9.75,1.2891
e1214.dat,10.0,1.309
e1214.dat,10.25,1.3276
e1214.dat,10.5,1.3447
e1214.dat,10.75,1.358
e1214.dat,11.0,1.3683
e1214.dat,11.25,1.3846
e1214.dat,11.5,1.4007
e1214.dat,11.75,1.4161
e1214.dat,12.0,1.4304
e1230.dat,0.0,0.3664
e1230.dat,0.25,0.3949
e1230.dat,0.5,0.4224
e1230.dat,0.75,0.4496
e1230.dat,1.0,0.4776
e1230.dat,1.25,0.5052
e1230.dat,1.5,0.5321
e1230.dat,1.75,0.5605
e1230.dat,2.0,0.5884
e1230.dat,2.25,0.6156
e1230.dat,2.5,0.6431
e1230.dat,2.75,0.6712
e1230.dat,3.0,0.6987
e1230.dat,3.25,0.7256
e1230.dat,3.5,0.753
e1230.dat,3.75,0.7807
e1230.dat,4.0,0.808
e1230.dat,4.25,0.8347
e1230.dat,4.5,0.8608
e1230.dat,4.75,0.8886
e1230.dat,5.0,0.9158
e1230.dat,5.25,0.9424
e1230.dat,5.5,0.9682
e1230.dat,5.75,0.9935
e1230.dat,6.0,1.0208
e1230.dat,6.25,1.0475
e1230.dat,6.5,1.0737
e1230.dat,6.75,1.099
e1230.dat,7.0,1.1231
e1230.dat,7.25,1.1484
e1230.dat,7.5,1.1745
e1230.dat,8.0,1.2236
e1230.dat,8.25,1.2464
e1230.dat,8.5,1.2682
e1230.dat,8.75,1.2906
e1230.dat,9.0,1.3279
e1230.dat,9.25,1.3509
e1230.dat,9.5,1.3731
e1230.dat,9.75,1.3943
e1230.dat,10.0,1.4131
e1230.dat,10.25,1.4347
e1230.dat,10.5,1.4577
e1230.dat,10.75,1.4796
e1230.dat,11.0,1.5001
e1230.dat,11.25,1.5187
e1230.dat,11.5,1.5361
e1230.dat,11.75,1.5586
e1230.dat,12.0,1.5791
e1233.dat,0.0,0.5222
e1233.dat,0.25,0.5483
e1233.dat,0.5,0.5752
e1233.dat,0.75,0.601
e1233.dat,1.0,0.6259
e1233.dat,1.25,0.653
e1233.dat,1.5,0.6795
e1233.dat,1.75,0.7052
e1233.dat,2.0,0.7297
e1233.dat,2.25,0.7563
e1233.dat,2.5,0.7823
e1233.dat,2.75,0.8076
e1233.dat,3.0,0.832
e1233.dat,3.25,0.8577
e1233.dat,3.5,0.884
e1233.dat,3.75,0.9091
e1233.dat,4.0,0.9336
e1233.dat,4.25,0.9569
e1233.dat,4.5,0.9823
e1233.dat,4.75,1.0077
e1233.dat,5.0,1.0323
e1233.dat,5.25,1.056
e1233.dat,5.5,1.0783
e1233.dat,5.75,1.1018
e1233.dat,6.0,1.1267
e1233.dat,6.25,1.151
e1233.dat,6.5,1.1744
e1233.dat,6.75,1.1963
e1233.dat,7.0,1.2165
e1233.dat,7.25,1.2399
e1233.dat,7.5,1.2635
e1233.dat,7.75,1.2863
e1233.dat,8.0,1.3082
e1233.dat,8.25,1.3283
e1233.dat,8.5,1.3466
e1233.dat,8.75,1.3682
e1233.dat,9.0,1.3904
e1233.dat,9.25,1.4115
e1233.dat,9.5,1.4315
e1233.dat,9.75,1.4502
e1233.dat,10.25,1.4836
e1233.dat,10.5,1.5044
e1233.dat,10.75,1.5239
e1233.dat,11.0,1.5419
e1233.dat,11.25,1.5569
e1233.dat,11.5,1.5685
e1233.dat,12.0,1.6047
e168.dat,0.0,0.0
e168.dat,0.25,0.0281
e168.dat,0.5,0.0561
e168.dat,0.75,0.0842
e168.dat,1.0,0.1121
e168.dat,1.25,0.14
e168.dat,1.5,0.1679
e168.dat,1.75,0.1958
e168.dat,2.0,0.2236
e168.dat,2.25,0.2514
e168.dat,2.75,0.3066
e168.dat,3.0,0.334
e168.dat,3.5,0.3883
e168.dat,3.75,0.4151
e168.dat,4.0,0.4414
e168.dat,4.25,0.4671
e168.dat,4.5,0.4924
e168.dat,4.75,0.5295
e168.dat,5.0,0.5715
e168.dat,5.25,0.608
e168.dat,5.5,0.6449
e168.dat,5.75,0.6838
e168.dat,6.0,0.7205
e168.dat,6.25,0.7441
e168.dat,6.5,0.7674
e168.dat,6.75,0.7903
e168.dat,7.0,0.8132
e168.dat,7.25,0.8358
e168.dat,7.5,0.8583
e168.dat,7.75,0.8809
e168.dat,8.0,0.9033
e168.dat,8.25,0.9255
e168.dat,8.5,0.9474
e168.dat,8.75,0.97
e168.dat,9.0,0.9921
e168.dat,9.25,1.0151
e168.dat,9.5,1.0368
e168.dat,9.75,1.0583
e168.dat,10.0,1.0808
e168.dat,10.25,1.1023
e168.dat,10.5,1.1206
e168.dat,10.75,1.1428
e168.dat,11.0,1.163
e168.dat,11.25,1.1811
e168.dat,11.5,1.1943
e168.dat,11.75,1.2133
e168.dat,12.0,1.229
e169.dat,0.0,0.0
e169.dat,0.25,0.0285
e169.dat,0.5,0.0571
e169.dat,0.75,0.0854
e169.dat,1.0,0.1141
e169.dat,1.25,0.1424
e169.dat,1.5,0.1709
e169.dat,1.75,0.1992
e169.dat,2.25,0.256
e169.dat,2.5,0.2845
e169.dat,2.75,0.3126
e169.dat,3.0,0.341
e169.dat,3.25,0.369
e169.dat,3.5,0.3973
e169.dat,4.0,0.4532
e169.dat,4.25,0.4809
e169.dat,4.5,0.5085
e169.dat,4.75,0.536
e169.dat,5.0,0.5631
e169.dat,5.25,0.5898
e169.dat,5.5,0.6164
e169.dat,6.0,0.6671
e169.dat,6.25,0.6958
e169.dat,6.5,0.7427
e169.dat,6.75,0.7806
e169.dat,7.0,0.8179
e169.dat,7.25,0.8559
e169.dat,7.5,0.8787
e169.dat,7.75,0.9012
e169.dat,8.0,0.9231
e169.dat,8.25,0.9445
e169.dat,8.5,0.9659
e169.dat,8.75,0.9872
e169.dat,9.0,1.0084
e169.dat,9.25,1.0294
e169.dat,9.5,1.0501
e169.dat,9.75,1.0709
e169.dat,10.0,1.0916
e169.dat,10.25,1.1118
e169.dat,10.5,1.1316
e169.dat,10.75,1.151
e169.dat,11.0,1.1709
e169.dat,11.25,1.1885
e169.dat,11.5,1.204
e169.dat,11.75,1.2216
e169.dat,12.0,1.2369
e171.dat,0.0,-0.0
e171.dat,0.25,0.0282
e171.dat,0.75,0.0848
e171.dat,1.0,0.113
e171.dat,1.25,0.1413
e171.dat,1.5,0.1696
e171.dat,1.75,0.1977
e171.dat,2.0,0.226
e171.dat,2.25,0.2539
e171.dat,2.5,0.282
e171.dat,2.75,0.3101
e171.dat,3.0,0.3377
e171.dat,3.25,0.3651
e171.dat,3.5,0.3923
e171.dat,3.75,0.4186
e171.dat,4.0,0.4445
e171.dat,4.25,0.469
e171.dat,4.5,0.4923
e171.dat,4.75,0.5164
